,CMP_SPEED,POWER,FUEL_FLOW,CO2
15/03/2021 22:00,8766.390796,11446.52731,0.69045658,1.880253009
15/03/2021 23:00,8763.972211,11443.32166,0.689610813,1.877949815
16/03/2021 00:00,8751.270735,11427.91365,0.690414216,1.880137644
16/03/2021 01:00,8729.202177,11377.89388,0.689692319,1.878171773
16/03/2021 02:00,8724.860895,11351.19443,0.6882472,1.874236421
16/03/2021 03:00,8756.286698,11394.65404,0.688519755,1.874978642
16/03/2021 04:00,8734.773642,11364.93251,0.68954243,1.877763594
16/03/2021 05:00,8732.369524,11356.43834,0.688228542,1.874185611
16/03/2021 06:00,8745.129939,11392.25745,0.69043624,1.880197621
16/03/2021 07:00,8740.481755,11365.06087,0.688602668,1.875204433
16/03/2021 08:00,8739.177511,11358.80903,0.68962672,1.877993133
16/03/2021 09:00,8740.670333,11367.10935,0.689111402,1.876589818
16/03/2021 10:00,8746.790203,11367.02714,0.689363592,1.877276583
16/03/2021 11:00,8728.67041,11335.25996,0.688878004,1.875954229
16/03/2021 12:00,8740.138136,11362.01942,0.689684592,1.878150729
16/03/2021 13:00,8772.902716,11387.3866,0.690278428,1.879767866
16/03/2021 14:00,8770.284816,11385.46684,0.689407613,1.87739646
16/03/2021 15:00,8816.03101,11493.7745,0.692876381,1.886842618
16/03/2021 16:00,8815.586615,11476.20523,0.69219826,1.884995956
16/03/2021 17:00,8843.163483,11526.96522,0.693867508,1.889541657
16/03/2021 18:00,8840.641164,11506.57091,0.693576619,1.888749507
16/03/2021 19:00,8825.38271,11516.77501,0.69442444,1.891058295
16/03/2021 20:00,8857.287548,11587.4144,0.697391247,1.899137512
16/03/2021 21:00,8850.146488,11503.92085,0.693782114,1.889309111
16/03/2021 22:00,8837.688725,11489.50907,0.693405108,1.888282449
16/03/2021 23:00,8834.317355,11526.96395,0.695825453,1.894873538
17/03/2021 00:00,8827.053291,11470.63274,0.692947838,1.88703721
17/03/2021 01:00,8826.597047,11465.59004,0.693624227,1.888879155
17/03/2021 02:00,8842.067564,11484.52054,0.694090175,1.890148024
17/03/2021 03:00,8842.2859,11499.66713,0.693972181,1.889826704
17/03/2021 04:00,8833.491488,11471.69842,0.694277409,1.890657899
17/03/2021 05:00,8833.062616,11493.83207,0.694498867,1.891260975
17/03/2021 06:00,8845.871846,11489.51766,0.693732371,1.889173652
17/03/2021 07:00,8844.514475,11500.08362,0.694499595,1.891262958
17/03/2021 08:00,8822.726143,11429.90038,0.69219486,1.884986697
17/03/2021 09:00,8840.789791,11476.1457,0.693441704,1.888382108
17/03/2021 10:00,8834.011664,11492.83294,0.695302858,1.893450406
17/03/2021 11:00,8844.566356,11460.22315,0.693539175,1.888647539
17/03/2021 12:00,8831.621752,11473.83693,0.695004322,1.892637432
17/03/2021 13:00,8855.905825,11504.87132,0.694726616,1.891881182
17/03/2021 14:00,8846.282943,11485.13076,0.695463157,1.893886932
17/03/2021 15:00,8831.405159,11462.19208,0.69462467,1.891603562
17/03/2021 16:00,8810.057224,11403.20727,0.692517793,1.885866109
17/03/2021 17:00,8803.197018,11372.44112,0.691821013,1.883968638
17/03/2021 18:00,8816.354079,11425.39549,0.692998678,1.887175657
17/03/2021 19:00,8812.79634,11403.1008,0.692928635,1.886984916
17/03/2021 20:00,8791.101164,11339.93904,0.690415417,1.880140916
17/03/2021 21:00,8785.083188,11363.69499,0.691413946,1.882860112
17/03/2021 22:00,8785.570398,11316.1409,0.689463009,1.877547316
17/03/2021 23:00,8770.670462,11298.17476,0.688329642,1.874460927
18/03/2021 00:00,8769.810711,11320.88345,0.68984704,1.878593109
18/03/2021 01:00,8760.315007,11284.39394,0.689016023,1.876330082
18/03/2021 02:00,8743.363599,11226.325,0.686094345,1.86837376
18/03/2021 03:00,8718.693182,11193.7685,0.686229716,1.868742404
18/03/2021 04:00,8733.788508,11235.05877,0.687798539,1.873014627
18/03/2021 05:00,8727.056781,11197.02012,0.685771719,1.867495186
18/03/2021 06:00,8712.110754,11151.63609,0.684269534,1.86340443
18/03/2021 07:00,8709.740185,11173.12098,0.685183085,1.865892216
18/03/2021 08:00,8699.842544,11138.15422,0.683918455,1.862448372
18/03/2021 09:00,8699.748353,11176.48836,0.686243969,1.868781218
18/03/2021 10:00,8696.193251,11118.53635,0.683473463,1.861236568
18/03/2021 11:00,8705.622673,11185.77036,0.685623158,1.867090623
18/03/2021 12:00,8698.014302,11165.1324,0.684409053,1.863784371
18/03/2021 13:00,8690.296468,11155.26048,0.685048062,1.865524519
18/03/2021 14:00,8696.842582,11161.44026,0.684281812,1.863437868
18/03/2021 15:00,8698.472381,11141.14866,0.683909424,1.862423779
18/03/2021 16:00,8691.384682,11194.78637,0.686173707,1.868589879
18/03/2021 17:00,8697.047447,11177.5488,0.685601889,1.867032703
18/03/2021 18:00,8716.229689,11207.80646,0.685782501,1.867524546
18/03/2021 19:00,8712.509196,11212.49512,0.68578587,1.86753372
18/03/2021 20:00,8720.381951,11236.51491,0.68694376,1.870686889
18/03/2021 21:00,8747.45767,11300.97739,0.687422254,1.871989927
18/03/2021 22:00,8732.49806,11249.04872,0.68637937,1.86914994
18/03/2021 23:00,8759.303909,11356.51128,0.690466356,1.880279632
19/03/2021 00:00,8762.534608,11318.71604,0.68801995,1.873617572
19/03/2021 01:00,8747.287825,11320.47053,0.688586681,1.875160896
19/03/2021 02:00,8728.093129,11269.80825,0.686291363,1.868910281
19/03/2021 03:00,8732.790637,11282.33996,0.687509054,1.8722263
19/03/2021 04:00,8725.519407,11303.50519,0.687727878,1.872822202
19/03/2021 05:00,8726.713138,11289.02032,0.686716969,1.870069291
19/03/2021 06:00,8740.518153,11292.75181,0.68681692,1.87034148
19/03/2021 07:00,8756.193771,11351.66243,0.688919853,1.876068192
19/03/2021 08:00,8743.581429,11333.10004,0.688012516,1.873597328
19/03/2021 09:00,8747.227704,11388.16719,0.69023266,1.87964323
19/03/2021 10:00,8725.380981,11313.5254,0.687630661,1.87255746
19/03/2021 11:00,8704.86302,11295.56232,0.68754634,1.872327836
19/03/2021 12:00,8694.799074,11241.84778,0.684423929,1.863824881
19/03/2021 13:00,8708.399195,11289.93272,0.686844811,1.870417433
19/03/2021 14:00,8713.059351,11295.03983,0.686857982,1.870453298
19/03/2021 15:00,8718.555901,11353.5357,0.688872503,1.875939247
19/03/2021 16:00,8703.19344,11275.22386,0.686051221,1.868256327
19/03/2021 17:00,8726.06416,11365.34442,0.689042119,1.876401146
19/03/2021 18:00,8713.064234,11325.01312,0.686565055,1.8696556
19/03/2021 19:00,8734.643617,11373.92423,0.688581745,1.875147455
19/03/2021 20:00,8720.595651,11362.97868,0.688137421,1.873937469
19/03/2021 21:00,8754.836103,11451.7774,0.690877008,1.881397921
19/03/2021 22:00,8757.798087,11423.57015,0.68953381,1.87774012
19/03/2021 23:00,8743.875989,11436.69049,0.691095727,1.881993538
20/03/2021 00:00,8735.134431,11399.07477,0.689148929,1.876692012
20/03/2021 01:00,8738.105484,11426.26991,0.690286313,1.879789338
20/03/2021 02:00,8725.290297,11373.50258,0.687495307,1.872188864
20/03/2021 03:00,8723.969973,11387.97778,0.68933139,1.877188891
20/03/2021 04:00,8737.70914,11465.18702,0.691322455,1.882610964
20/03/2021 05:00,8741.705426,11463.83605,0.69161283,1.883401714
20/03/2021 06:00,8753.076629,11451.78304,0.689747688,1.878322553
20/03/2021 07:00,0,,,
20/03/2021 08:00,0,,,
20/03/2021 09:00,0,,,
20/03/2021 10:00,0,,,
20/03/2021 11:00,0,,,
20/03/2021 12:00,0,,,
20/03/2021 13:00,0,,,
20/03/2021 14:00,0,,,
20/03/2021 15:00,0,,,
20/03/2021 16:00,0,,,
20/03/2021 17:00,0,,,
20/03/2021 18:00,0,,,
20/03/2021 19:00,0,,,
20/03/2021 20:00,0,,,
20/03/2021 21:00,0,,,
20/03/2021 22:00,0,,,
20/03/2021 23:00,0,,,
21/03/2021 00:00,0,,,
21/03/2021 01:00,0,,,
21/03/2021 02:00,0,,,
21/03/2021 03:00,0,,,
21/03/2021 04:00,0,,,
21/03/2021 05:00,0,,,
21/03/2021 06:00,0,,,
21/03/2021 07:00,0,,,
21/03/2021 08:00,0,,,
21/03/2021 09:00,0,,,
21/03/2021 10:00,0,,,
21/03/2021 11:00,0,,,
21/03/2021 12:00,0,,,
21/03/2021 13:00,0,,,
21/03/2021 14:00,0,,,
21/03/2021 15:00,0,,,
21/03/2021 16:00,0,,,
21/03/2021 17:00,0,,,
21/03/2021 18:00,0,,,
21/03/2021 19:00,0,,,
21/03/2021 20:00,0,,,
21/03/2021 21:00,0,,,
21/03/2021 22:00,0,,,
21/03/2021 23:00,0,,,
22/03/2021 00:00,0,,,
22/03/2021 01:00,0,,,
22/03/2021 02:00,0,,,
22/03/2021 03:00,0,,,
22/03/2021 04:00,0,,,
22/03/2021 05:00,0,,,
22/03/2021 06:00,0,,,
22/03/2021 07:00,0,,,
22/03/2021 08:00,0,,,
22/03/2021 09:00,0,,,
22/03/2021 10:00,0,,,
22/03/2021 11:00,0,,,
22/03/2021 12:00,0,,,
22/03/2021 13:00,0,,,
22/03/2021 14:00,0,,,
22/03/2021 15:00,0,,,
22/03/2021 16:00,0,,,
22/03/2021 17:00,0,,,
22/03/2021 18:00,0,,,
22/03/2021 19:00,0,,,
22/03/2021 20:00,0,,,
22/03/2021 21:00,0,,,
22/03/2021 22:00,0,,,
22/03/2021 23:00,0,,,
23/03/2021 00:00,10000,14234.98361,0.772045829,2.102437049
23/03/2021 01:00,10000,14246.11983,0.772034343,2.10240577
23/03/2021 02:00,10000,14197.53278,0.769908679,2.096617155
23/03/2021 03:00,10000,14228.12039,0.771832565,2.101856286
23/03/2021 04:00,10000,14193.29523,0.76982522,2.09638988
23/03/2021 05:00,10000,14193.55265,0.77070255,2.098779027
23/03/2021 06:00,10000,14225.90244,0.771817544,2.101815381
23/03/2021 07:00,9994.968419,14195.04692,0.770246331,2.097536649
23/03/2021 08:00,9997.808065,14215.62161,0.772714921,2.104259122
23/03/2021 09:00,9977.764138,14117.76455,0.768466971,2.092691094
23/03/2021 10:00,9988.500742,14137.85279,0.769444933,2.095354281
23/03/2021 11:00,9995.595984,14168.79237,0.770069886,2.097056156
23/03/2021 12:00,9987.363433,14165.58223,0.771202346,2.100140072
23/03/2021 13:00,9974.609989,14141.06169,0.770124289,2.097204305
23/03/2021 14:00,9982.428338,14157.95908,0.771391147,2.100654216
23/03/2021 15:00,9963.98283,14131.42416,0.770553231,2.098372403
23/03/2021 16:00,9951.967357,14067.37778,0.767885925,2.091108786
23/03/2021 17:00,9957.253357,14064.99408,0.767439823,2.08989396
23/03/2021 18:00,9959.404764,14056.00799,0.767180508,2.089187793
23/03/2021 19:00,9939.593936,14046.43707,0.768176931,2.091901255
23/03/2021 20:00,9934.945977,14004.62859,0.76619985,2.086517265
23/03/2021 21:00,9917.395808,13999.26615,0.767138798,2.089074208
23/03/2021 22:00,9909.942751,13994.14389,0.766985305,2.088656218
23/03/2021 23:00,9921.768571,13972.45925,0.764991493,2.083226663
24/03/2021 00:00,9909.248134,13967.05868,0.764500976,2.081890886
24/03/2021 01:00,9893.658689,13937.96995,0.765246659,2.083921531
24/03/2021 02:00,9887.679102,13931.28557,0.7653017,2.084071419
24/03/2021 03:00,9867.170329,13896.2975,0.764474091,2.081817674
24/03/2021 04:00,9881.642471,13913.18342,0.764029982,2.080608274
24/03/2021 05:00,9891.435069,13918.1956,0.763776527,2.079918063
24/03/2021 06:00,9905.966814,13978.52601,0.765460063,2.084502673
24/03/2021 07:00,9867.688962,13852.70494,0.762000608,2.075081877
24/03/2021 08:00,9916.450302,13994.08579,0.765955142,2.085850875
24/03/2021 09:00,9921.222961,14018.01421,0.765858332,2.085587242
24/03/2021 10:00,9916.024816,14013.07424,0.76566569,2.085062637
24/03/2021 11:00,9914.665177,14002.23949,0.76521231,2.083827992
24/03/2021 12:00,9903.988902,13958.22691,0.763818556,2.080032518
24/03/2021 13:00,9910.990522,14034.64419,0.76768088,2.090550408
24/03/2021 14:00,9898.51015,13954.5544,0.764559385,2.082049945
24/03/2021 15:00,9876.653361,13935.78347,0.764728972,2.082511766
24/03/2021 16:00,9860.542776,13865.07664,0.762083355,2.075307214
24/03/2021 17:00,9854.056968,13856.05715,0.761419536,2.073499501
24/03/2021 18:00,9859.074373,13928.97395,0.76426661,2.08125266
24/03/2021 19:00,9840.726787,13858.25392,0.762427281,2.076243794
24/03/2021 20:00,9856.833653,13904.90937,0.762846933,2.077386591
24/03/2021 21:00,9842.8563,13898.15236,0.762969195,2.077719536
24/03/2021 22:00,9823.124504,13796.6688,0.759688217,2.068784768
24/03/2021 23:00,9834.338046,13881.08438,0.762130337,2.075435156
25/03/2021 00:00,9857.068159,13901.92903,0.762341813,2.076011048
25/03/2021 01:00,9666.440757,13459.12903,0.750655145,2.044185887
25/03/2021 02:00,9635.599621,13369.09607,0.747701994,2.036143858
25/03/2021 03:00,9643.21486,13420.2113,0.749898076,2.042124235
25/03/2021 04:00,9608.879241,13366.43966,0.748501751,2.038321757
25/03/2021 05:00,9613.186952,13327.31872,0.746023419,2.03157276
25/03/2021 06:00,9617.726611,13398.0527,0.74895385,2.039552917
25/03/2021 07:00,9560.946123,13226.28144,0.743180234,2.02383019
25/03/2021 08:00,9578.294699,13290.32164,0.745098524,2.029054083
25/03/2021 09:00,9575.359477,13306.10745,0.746331304,2.032411191
25/03/2021 10:00,9573.07705,13321.21545,0.74687795,2.033899818
25/03/2021 11:00,9579.356969,13288.33063,0.744604963,2.027710015
25/03/2021 12:00,9580.942324,13318.59213,0.746128453,2.031858787
25/03/2021 13:00,9594.532104,13373.9513,0.746470496,2.032790241
25/03/2021 14:00,9608.732057,13420.67713,0.747921271,2.036740993
25/03/2021 15:00,9625.415274,13424.58084,0.748283396,2.037727133
25/03/2021 16:00,9628.240487,13435.68451,0.748578987,2.038532087
25/03/2021 17:00,9622.966123,13465.27807,0.748777709,2.039073249
25/03/2021 18:00,9622.970893,13421.82832,0.747301934,2.035054414
25/03/2021 19:00,9627.436098,13466.81339,0.748731072,2.038946246
25/03/2021 20:00,9632.030971,13476.85455,0.748309546,2.037798346
25/03/2021 21:00,9619.191482,13439.40668,0.748017752,2.037003732
25/03/2021 22:00,9630.625385,13495.21427,0.749407127,2.04078728
25/03/2021 23:00,9680.705201,13611.30513,0.752542804,2.049326364
26/03/2021 00:00,9671.15655,13615.7171,0.753218726,2.051167035
26/03/2021 01:00,9660.382349,13606.82264,0.752732395,2.049842658
26/03/2021 02:00,9664.031102,13566.17267,0.750467927,2.043676054
26/03/2021 03:00,9657.275744,13566.96361,0.750277046,2.043156247
26/03/2021 04:00,9681.307544,13654.01332,0.753537145,2.052034155
26/03/2021 05:00,9677.351539,13597.41355,0.751348165,2.04607312
26/03/2021 06:00,9666.985098,13648.96876,0.753506012,2.051949373
26/03/2021 07:00,9657.788226,13616.20108,0.752223545,2.048456956
26/03/2021 08:00,9662.649493,13598.57402,0.750617728,2.044083991
26/03/2021 09:00,9667.28324,13665.19229,0.753784428,2.052707556
26/03/2021 10:00,9698.139342,13689.49675,0.75298977,2.050543542
26/03/2021 11:00,9697.233608,13733.92627,0.75538264,2.057059813
26/03/2021 12:00,9704.15446,13732.42318,0.756044687,2.058862699
26/03/2021 13:00,9724.359541,13786.82521,0.755981479,2.05869057
26/03/2021 14:00,9693.413143,13749.37122,0.75589313,2.05844998
26/03/2021 15:00,9706.913245,13712.55155,0.754006729,2.053312926
26/03/2021 16:00,9733.674086,13790.99413,0.755901778,2.058473529
26/03/2021 17:00,9752.392999,13844.7615,0.757215122,2.06205003
26/03/2021 18:00,9785.277348,13934.03445,0.759703197,2.068825563
26/03/2021 19:00,9791.278443,13984.06498,0.761984507,2.075038032
26/03/2021 20:00,9805.398323,13982.84258,0.76140169,2.073450904
26/03/2021 21:00,9793.503588,13947.07136,0.760234291,2.07027184
26/03/2021 22:00,9772.896945,13905.60424,0.759780463,2.069035973
26/03/2021 23:00,9498.735083,13232.53755,0.742010345,2.020644346
27/03/2021 00:00,9515.985408,13303.40703,0.744657537,2.027853186
27/03/2021 01:00,9508.145357,13278.18896,0.742670205,2.022441279
27/03/2021 02:00,9486.726909,13226.25152,0.741958221,2.020502403
27/03/2021 03:00,9471.146266,13203.15202,0.741301981,2.018715328
27/03/2021 04:00,9471.164209,13213.21522,0.74178108,2.02002001
27/03/2021 05:00,9466.279491,13155.99554,0.739055481,2.012597653
27/03/2021 06:00,9477.494459,13163.04703,0.739376639,2.013472231
27/03/2021 07:00,9478.640717,13222.06109,0.741744256,2.019919733
27/03/2021 08:00,9474.316566,13211.41869,0.741652382,2.019669541
27/03/2021 09:00,9470.094313,13173.86001,0.741113202,2.018201245
27/03/2021 10:00,9456.431982,13103.4446,0.737740813,2.009017547
27/03/2021 11:00,9466.03301,13144.15792,0.739787592,2.01459134
27/03/2021 12:00,9472.328945,13171.53286,0.741053606,2.018038953
27/03/2021 13:00,9474.978248,13175.52278,0.741760746,2.019964638
27/03/2021 14:00,9455.963697,13099.57192,0.738990113,2.012419642
27/03/2021 15:00,9464.036493,13119.73728,0.739935872,2.014995136
27/03/2021 16:00,9472.125776,13134.07827,0.739122921,2.012781305
27/03/2021 17:00,9485.57104,13166.62157,0.740473239,2.016458495
27/03/2021 18:00,9489.833013,13175.41041,0.740990894,2.017868175
27/03/2021 19:00,9478.968423,13144.7853,0.74082763,2.017423574
27/03/2021 20:00,9471.19621,13142.25072,0.740417256,2.016306043
27/03/2021 21:00,9477.000582,13103.67642,0.739292027,2.013241815
27/03/2021 22:00,9465.276056,13115.70231,0.739927475,2.01497227
27/03/2021 23:00,9462.844991,13111.856,0.740485374,2.016491543
28/03/2021 00:00,9481.940194,13148.74992,0.741283725,2.018665613
28/03/2021 01:00,9486.458751,13100.53624,0.739025004,2.012514658
28/03/2021 02:00,9490.126054,13151.64913,0.741014989,2.01793379
28/03/2021 03:00,9460.824852,13068.55436,0.738639366,2.011464488
28/03/2021 04:00,9441.893607,13026.76652,0.737918083,2.009500288
28/03/2021 05:00,9416.977164,12964.91228,0.735852545,2.003875409
28/03/2021 06:00,9431.927117,12940.77525,0.734876804,2.001218271
28/03/2021 07:00,9439.29092,12962.58791,0.736135384,2.004645639
28/03/2021 08:00,9436.933631,13012.90386,0.737942776,2.009567531
28/03/2021 09:00,9417.423373,12908.71696,0.734016148,1.99887453
28/03/2021 10:00,9408.525794,12920.59995,0.735365021,2.002547785
28/03/2021 11:00,9405.990359,12906.9028,0.73577924,2.003675786
28/03/2021 12:00,9398.031692,12837.49749,0.733459298,1.997358113
28/03/2021 13:00,9393.791335,12875.627,0.734784154,2.000965966
28/03/2021 14:00,9393.136124,12824.28553,0.73318189,1.996602676
28/03/2021 15:00,9411.228074,12901.27597,0.735625606,2.003257409
28/03/2021 16:00,9422.834424,12868.68294,0.733912916,1.998593409
28/03/2021 17:00,9425.720995,12912.94157,0.736890848,2.006702919
28/03/2021 18:00,9420.001672,12846.34133,0.734015845,1.998873704
28/03/2021 19:00,9382.616327,12830.9596,0.734673574,2.000664832
28/03/2021 20:00,9396.012597,12785.7321,0.732702369,1.995296843
28/03/2021 21:00,9383.115847,12819.94001,0.734364065,1.999821979
28/03/2021 22:00,9390.739195,12778.49561,0.732031003,1.993468578
28/03/2021 23:00,9396.028468,12780.93181,0.732775228,1.995495252
29/03/2021 00:00,9402.638829,12815.85933,0.734598175,2.000459506
29/03/2021 01:00,9402.470891,12824.61169,0.734844341,2.001129865
29/03/2021 02:00,9440.698018,12875.52354,0.735484392,2.002872856
29/03/2021 03:00,9462.515139,12923.70087,0.737092569,2.007252248
29/03/2021 04:00,9462.810142,12935.50804,0.73684964,2.006590702
29/03/2021 05:00,9450.957229,12914.95099,0.738240208,2.0103775
29/03/2021 06:00,9456.052003,12879.70822,0.736082568,2.00450181
29/03/2021 07:00,9454.496522,12894.10807,0.737026864,2.007073318
29/03/2021 08:00,9437.239482,12900.67761,0.738392883,2.010793265
29/03/2021 09:00,9411.252536,12821.83301,0.736175392,2.004754587
29/03/2021 10:00,9419.24814,12854.162,0.736318506,2.005144317
29/03/2021 11:00,9453.665812,12873.62802,0.73669035,2.006156922
29/03/2021 12:00,9463.364183,12895.6057,0.736846053,2.006580933
29/03/2021 13:00,9475.322713,12922.6208,0.737805496,2.009193692
29/03/2021 14:00,9479.871042,12992.96622,0.740345576,2.016110843
29/03/2021 15:00,9445.541344,12847.72761,0.735947549,2.004134125
29/03/2021 16:00,9470.147776,12932.47801,0.73773832,2.009010756
29/03/2021 17:00,9473.309122,12963.04572,0.739594581,2.01406573
29/03/2021 18:00,9466.321464,12923.5298,0.737418706,2.008140385
29/03/2021 19:00,9458.574386,12947.56302,0.739465876,2.013715241
29/03/2021 20:00,9459.611047,12939.96162,0.739366278,2.013444018
29/03/2021 21:00,9446.158295,12905.2455,0.738274314,2.010470376
29/03/2021 22:00,9443.069987,12887.59496,0.737895546,2.009438915
29/03/2021 23:00,9443.377189,12885.11255,0.737959636,2.009613446
30/03/2021 00:00,9304.979009,12555.12229,0.728384812,1.983539263
30/03/2021 01:00,9299.964762,12558.57044,0.729469279,1.986492486
30/03/2021 02:00,9287.649447,12510.42392,0.727766867,1.981856474
30/03/2021 03:00,9281.546184,12526.99086,0.727660425,1.98156661
30/03/2021 04:00,9293.782117,12557.41262,0.728705384,1.984412246
30/03/2021 05:00,9337.5394,12616.09503,0.730266832,1.988664384
30/03/2021 06:00,9366.536583,12699.2634,0.732015563,1.993426532
30/03/2021 07:00,9352.231621,12686.05327,0.732017857,1.993432779
30/03/2021 08:00,9370.61582,12713.69671,0.732801666,1.995567249
30/03/2021 09:00,9328.90522,12634.78347,0.730032325,1.988025772
30/03/2021 10:00,9368.466614,12723.68829,0.733890186,1.998531509
30/03/2021 11:00,9384.798329,12755.22418,0.734101952,1.999108191
30/03/2021 12:00,9367.525202,12752.37215,0.733981802,1.998780998
30/03/2021 13:00,9662.452891,13411.41183,0.752137218,2.048221869
30/03/2021 14:00,9662.687,13443.06259,0.75389093,2.052997583
30/03/2021 15:00,9674.212542,13443.28726,0.753075365,2.050776636
30/03/2021 16:00,9681.601752,13481.96134,0.753453505,2.051806386
30/03/2021 17:00,9648.959649,13448.12081,0.753444731,2.051782493
30/03/2021 18:00,9652.426274,13404.02921,0.750828801,2.044658788
30/03/2021 19:00,9661.244345,13424.36927,0.751378237,2.046155012
30/03/2021 20:00,9682.990336,13505.40007,0.753417768,2.051709067
30/03/2021 21:00,9725.563805,13581.35995,0.755037803,2.056120752
30/03/2021 22:00,9730.514029,13635.3559,0.757671591,2.063293089
30/03/2021 23:00,9712.986648,13620.01121,0.757194434,2.061993694
31/03/2021 00:00,9723.562905,13617.25586,0.75702108,2.061521616
31/03/2021 01:00,9755.992775,13686.69373,0.758630205,2.065903589
31/03/2021 02:00,9732.919399,13623.32396,0.756632719,2.060464031
31/03/2021 03:00,9752.480071,13671.00941,0.757815082,2.063683844
31/03/2021 04:00,9757.53501,13746.75431,0.760810328,2.071840504
31/03/2021 05:00,9756.590586,13716.15469,0.758993637,2.066893287
31/03/2021 06:00,9765.108287,13749.86402,0.759863018,2.069260788
31/03/2021 07:00,9799.266556,13870.84498,0.763091312,2.078052086
31/03/2021 08:00,9794.346114,13839.73469,0.763058106,2.077961659
31/03/2021 09:00,9784.957091,13852.66609,0.763105376,2.078090385
31/03/2021 10:00,9774.203175,13828.69325,0.761676688,2.074199779
31/03/2021 11:00,9791.108276,13816.55246,0.761038915,2.072462993
31/03/2021 12:00,9763.502805,13766.40226,0.759152216,2.067325129
31/03/2021 13:00,9786.608297,13873.72086,0.763360651,2.078785551
31/03/2021 14:00,9804.09133,13891.47195,0.763159943,2.078238982
31/03/2021 15:00,9793.877569,13874.49968,0.763026661,2.077876028
31/03/2021 16:00,9756.901888,13753.71503,0.758454698,2.065425647
31/03/2021 17:00,9757.554941,13818.51311,0.761181618,2.072851602
31/03/2021 18:00,9788.235348,13874.83567,0.761489416,2.073689798
31/03/2021 19:00,9790.641388,13911.57836,0.763062096,2.077972523
31/03/2021 20:00,9813.537196,13927.84423,0.763776384,2.079917674
31/03/2021 21:00,9820.47375,13944.77079,0.763766905,2.079891862
31/03/2021 22:00,9837.748894,14011.46639,0.765197783,2.083788432
31/03/2021 23:00,9857.757102,14064.84283,0.766941216,2.088536155
01/04/2021 00:00,9826.938562,13995.86034,0.764254267,2.081219048
01/04/2021 01:00,9849.685581,14055.61764,0.767002492,2.088703022
01/04/2021 02:00,9842.56987,14067.38458,0.767391852,2.089763328
01/04/2021 03:00,9856.909792,14075.28863,0.765921812,2.08576011
01/04/2021 04:00,9862.69641,14127.04879,0.767886993,2.091111694
01/04/2021 05:00,9848.124195,14032.13088,0.764513165,2.081924079
01/04/2021 06:00,9867.019219,14161.21924,0.768967126,2.094053118
01/04/2021 07:00,9860.420001,14080.34312,0.765206595,2.083812429
01/04/2021 08:00,9833.08611,14045.26314,0.765909701,2.085727129
01/04/2021 09:00,9837.688253,14040.8864,0.764196814,2.081062591
01/04/2021 10:00,9827.122034,14048.09092,0.764820086,2.082759888
01/04/2021 11:00,9816.830782,13980.14574,0.76227298,2.075823601
01/04/2021 12:00,9828.896986,14003.16285,0.762988945,2.07777332
01/04/2021 13:00,9833.951518,14069.93022,0.765353703,2.084213033
01/04/2021 14:00,9837.635699,14097.04992,0.766431848,2.087149041
01/04/2021 15:00,9845.883691,14114.55413,0.766743942,2.087998937
01/04/2021 16:00,9838.24018,14082.52907,0.766199048,2.086515079
01/04/2021 17:00,9846.053845,14110.8501,0.766160431,2.086409919
01/04/2021 18:00,9852.42821,14120.37909,0.76688449,2.088381676
01/04/2021 19:00,9864.435065,14142.81514,0.76715385,2.089115199
01/04/2021 20:00,9884.934226,14214.50732,0.769570535,2.09569632
01/04/2021 21:00,9872.093906,14155.44081,0.768282319,2.092188248
01/04/2021 22:00,9863.587553,14099.84304,0.766069947,2.086163511
01/04/2021 23:00,9848.10498,14097.6083,0.767018242,2.08874591
02/04/2021 00:00,9862.625287,14085.34064,0.765266366,2.083975197
02/04/2021 01:00,9860.214256,14098.96825,0.765564751,2.084787762
02/04/2021 02:00,9844.404186,14044.775,0.764402256,2.081622051
02/04/2021 03:00,9827.937466,13993.97665,0.762848159,2.077389932
02/04/2021 04:00,9841.57843,14095.73436,0.766293666,2.086772744
02/04/2021 05:00,9871.081333,14117.84172,0.766670625,2.08779928
02/04/2021 06:00,9893.577031,14197.47883,0.769213909,2.094725157
02/04/2021 07:00,9904.304465,14199.52471,0.769067696,2.094326988
02/04/2021 08:00,9886.059452,14182.71468,0.768151636,2.091832371
02/04/2021 09:00,9905.027752,14193.47652,0.768982165,2.094094071
02/04/2021 10:00,9908.536298,14203.0106,0.768888796,2.093839809
02/04/2021 11:00,9918.256265,14214.8309,0.76923304,2.094777253
02/04/2021 12:00,9889.158073,14166.4241,0.769025747,2.094212753
02/04/2021 13:00,9884.272206,14146.38832,0.767282679,2.089466025
02/04/2021 14:00,9892.351267,14142.27347,0.767575945,2.09026465
02/04/2021 15:00,9863.056586,14114.85364,0.76789034,2.091120811
02/04/2021 16:00,9852.7916,14064.58545,0.766269256,2.08670627
02/04/2021 17:00,9867.629816,14082.78102,0.766111224,2.086275917
02/04/2021 18:00,9898.810085,14122.5619,0.767102694,2.08897589
02/04/2021 19:00,9882.371761,14096.02151,0.766609436,2.08763265
02/04/2021 20:00,9870.850019,14123.75538,0.76807433,2.091621852
02/04/2021 21:00,9865.176369,14039.64844,0.765232948,2.083884194
02/04/2021 22:00,9835.795938,13991.98372,0.764731192,2.08251781
02/04/2021 23:00,9842.684873,14038.56304,0.766281706,2.086740174
03/04/2021 00:00,9855.960193,14047.18431,0.766712738,2.087913961
